======================================================================
FP8 TRAINING - DDP MULTI-GPU
======================================================================

------------------Configuration-------------------
Device: NVIDIA H100 80GB HBM3 x 1
DDP: True (rank 0/1)
Mode: fp8_tensorwise
Steps: 15258 (optimizer steps)
Micro batch size: 80 per GPU
Gradient accumulation: 4
Effective batch size: 320 sequences
Sequence length: 1024
Tokens per step: 327,680
Learning rate: 0.0003 (warmup: 305 steps, min: 3e-05)
Validation every: 500 steps
Model preset: 250M

----------------------Model-----------------------
Parameters: 0.26B (264.4M)
Layers: 14
Heads: 16 (KV: 4)
Embed dim: 1024

------------------FP8 Conversion------------------
Converted 71/99 Linear layers to Float8Linear
NCCL version 2.21.5+cuda12.4

-------------------Compilation--------------------
Compiling model with torch.compile()...

-----------------------Data-----------------------
Data: 100 shards, ~10.00B tokens total
Data: 1 shards, ~0.10B tokens total
Train data: data/pretrain/train_*.bin
Val data: data/pretrain/val_*.bin
Tokens per optimizer step: 327,680
Total tokens: 4999.7M (5.00B)

---------------------Logging----------------------
Log file: experiments/250M_fp8_20260108_054134/train_fp8_250M.csv
Checkpoint: experiments/250M_fp8_20260108_054134/checkpoint_fp8_250M.pt

======================================================================
Starting training...
======================================================================

[rank0]:W0108 05:41:48.887000 10379 site-packages/torch/_logging/_internal.py:1089] [0/0] Profiler function <class 'torch.autograd.profiler.record_function'> will be ignored
step      1/15258 | loss: 10.7391 | ppl: 46123.8 | lr: 9.84e-07 | grad: 5.70 | tok/s: 6798 | tokens: 0.3M | train_time: 48.2s | wall_time: 48.2s
step     10/15258 | loss: 10.4005 | ppl: 32875.1 | lr: 9.84e-06 | grad: 3.51 | tok/s: 268474 | tokens: 3.3M | train_time: 59.3s | wall_time: 59.3s
step     20/15258 | loss: 10.1650 | ppl: 25977.0 | lr: 1.97e-05 | grad: 3.03 | tok/s: 268995 | tokens: 6.6M | train_time: 1.2m | wall_time: 1.2m
step     30/15258 | loss: 9.8308 | ppl: 18597.2 | lr: 2.95e-05 | grad: 3.14 | tok/s: 269235 | tokens: 9.8M | train_time: 1.4m | wall_time: 1.4m
step     40/15258 | loss: 9.4789 | ppl: 13081.2 | lr: 3.93e-05 | grad: 3.12 | tok/s: 268300 | tokens: 13.1M | train_time: 1.6m | wall_time: 1.6m
step     50/15258 | loss: 9.0156 | ppl: 8230.6 | lr: 4.92e-05 | grad: 3.11 | tok/s: 268892 | tokens: 16.4M | train_time: 1.8m | wall_time: 1.8m
step     60/15258 | loss: 8.4410 | ppl: 4633.3 | lr: 5.90e-05 | grad: 3.55 | tok/s: 269238 | tokens: 19.7M | train_time: 2.0m | wall_time: 2.0m
step     70/15258 | loss: 7.9755 | ppl: 2908.8 | lr: 6.89e-05 | grad: 3.26 | tok/s: 268884 | tokens: 22.9M | train_time: 2.2m | wall_time: 2.2m
step     80/15258 | loss: 7.5855 | ppl: 1969.4 | lr: 7.87e-05 | grad: 3.11 | tok/s: 267963 | tokens: 26.2M | train_time: 2.4m | wall_time: 2.4m
step     90/15258 | loss: 7.0975 | ppl: 1209.0 | lr: 8.85e-05 | grad: 3.22 | tok/s: 268387 | tokens: 29.5M | train_time: 2.6m | wall_time: 2.6m
step    100/15258 | loss: 6.7927 | ppl: 891.3 | lr: 9.84e-05 | grad: 2.33 | tok/s: 256127 | tokens: 32.8M | train_time: 2.8m | wall_time: 2.8m
